"SUR_DOX","BOT_PSAL","AVG_TEMP","bathymetry","AVG_PSAL","BOT_CPHL","SUR_TEMP","SUR_CPHL","AVG_CPHL","BOT_TEMP","SUR_PSAL"
228.3423004,38.8199234,14.9399929,-65.96859741,38.8314743,0.005240204,16.49583435,0.043505676,0.039081272,14.15651131,38.78297806
228.3420868,38.8199234,14.94104004,-74.52986145,38.83150101,0.00523059,16.49985886,0.043513648,0.039079715,14.15638733,38.78291702
228.3435059,38.81991959,14.94217491,-79.25832367,38.83152771,0.005220654,16.5050621,0.043523096,0.039078277,14.1562376,38.78282547
228.3465729,38.81991577,14.94335747,-79.04398346,38.83155441,0.005210768,16.51130104,0.043533806,0.039077055,14.15606594,38.7827034
228.3502502,38.81990814,14.94449806,-74.42754364,38.83157349,0.005201416,16.51774597,0.04354487,0.039076138,14.15589142,38.78257751
228.3531494,38.81990433,14.94551182,-73.42359161,38.83159637,0.005192894,16.52337646,0.043555189,0.039075531,14.15573502,38.7824707
228.3546143,38.81990051,14.94639683,-76.69380951,38.83161545,0.005185019,16.52787209,0.043564443,0.039075151,14.15560246,38.78239441
228.355011,38.8198967,14.94721794,-80.65341949,38.83163452,0.005177321,16.53165817,0.043573223,0.039074924,14.15548515,38.78233337
228.3554535,38.81989288,14.94806194,-82.5234375,38.83165359,0.005169373,16.5356102,0.043582708,0.039074883,14.15536022,38.78227234
228.3569641,38.81988907,14.94897652,-78.08068848,38.83167267,0.005161071,16.54045868,0.043593973,0.039075188,14.15521336,38.7821846
228.360199,38.81988525,14.94996262,-71.54186249,38.83168793,0.005152566,16.54656601,0.043607693,0.039076071,14.15503407,38.78206635
228.3652802,38.81987762,14.95100403,-69.4366684,38.83170319,0.005144028,16.55396271,0.043624174,0.039077718,14.1548233,38.78190994
228.3720398,38.81987381,14.95208836,-71.29106903,38.83171463,0.005135498,16.56254578,0.043643489,0.039080217,14.15458107,38.78171539
228.380188,38.81986618,14.95320892,-71.96075439,38.83172226,0.005126956,16.57212257,0.043665398,0.039083537,14.15431118,38.78149414
228.3891754,38.81985855,14.95433712,-65.43714905,38.83172607,0.00511851,16.58227539,0.043689132,0.039087527,14.15402603,38.78125
228.3981323,38.81985474,14.95541,-62.3613205,38.83172607,0.005110519,16.59225464,0.043713253,0.039091948,14.15374279,38.78100586
228.3967743,38.81984711,14.95573711,-59.22135544,38.83172607,0.00510605,16.59396362,0.043732271,0.039098762,14.15364361,38.7808876
228.3990021,38.81983566,14.95671654,-47.37418365,38.83171463,0.005099957,16.59605789,0.043754183,0.03910584,14.15357113,38.78046799
228.3950806,38.81983185,14.95667362,-37.850914,38.831707,0.005098804,16.59409714,0.043765169,0.039111525,14.15357971,38.78039551
228.4078674,38.81982803,14.95766163,-43.00361633,38.831707,0.005093796,16.6045723,0.043780804,0.039112665,14.15332603,38.78013611
228.3887787,38.81982803,14.95578098,-47.99623489,38.83170319,0.005100473,16.59284401,0.043774653,0.039117679,14.15352631,38.78067398
228.3866577,38.81981659,14.95682526,-41.13504028,38.83168793,0.005095887,16.58862305,0.043788228,0.039123636,14.15364838,38.78011322
228.3596497,38.81980515,14.95597744,1.968368888,38.83166885,0.005099275,16.56584358,0.043788031,0.03913404,14.15416718,38.77998352
228.3359985,38.81993103,14.93663788,-25.54856682,38.83139801,0.005268581,16.47969627,0.0434784,0.039085854,14.15696335,38.78328323
228.3349915,38.81993103,14.93723202,-59.94996262,38.83141708,0.005262952,16.48143959,0.043481935,0.039084628,14.15690517,38.78326035
228.3332214,38.81993103,14.93824196,-79.16565704,38.8314476,0.005253352,16.48438454,0.043487974,0.039082557,14.15680599,38.7832222
228.3305054,38.81992722,14.93938637,-87.96147919,38.83148575,0.005242198,16.48739624,0.043494623,0.039080162,14.15669918,38.78319168
228.3295746,38.8199234,14.94065285,-92.04302979,38.83152008,0.005230451,16.49180794,0.043502986,0.039077811,14.15656185,38.78312683
228.331665,38.81991959,14.94205379,-93.97966003,38.83155441,0.005218372,16.49827576,0.043513715,0.039075661,14.15638065,38.78301239
228.3364716,38.81991577,14.94351482,-90.42250824,38.83158112,0.005206554,16.50638008,0.043526378,0.039073888,14.15616608,38.78285599
228.3422241,38.81991196,14.94489193,-83.51154327,38.831604,0.005195724,16.51472855,0.043539543,0.039072651,14.15594769,38.78268814
228.3468933,38.81990433,14.94606495,-80.13480377,38.83162689,0.005186302,16.52187157,0.043551706,0.039071977,14.15575695,38.782547
228.3495331,38.81990051,14.94702721,-84.36569977,38.83164215,0.005178044,16.52729988,0.043562349,0.039071746,14.15560341,38.78244781
228.3506622,38.8198967,14.94787788,-86.74800873,38.83166122,0.005170242,16.53163719,0.043572243,0.039071795,14.1554718,38.78237152
228.3517761,38.81989288,14.94874191,-84.89190674,38.8316803,0.005162259,16.5360775,0.043582845,0.039072089,14.15533543,38.78229523
228.3541718,38.81988525,14.94968414,-77.22959137,38.83169937,0.005153918,16.54155159,0.043595426,0.039072759,14.15517235,38.78219223
228.3584747,38.81988144,14.95069981,-71.34372711,38.83171463,0.005145425,16.54837799,0.043610632,0.039074056,14.15497589,38.78205109
228.3646088,38.81987381,14.95175552,-70.88752747,38.83172607,0.005137031,16.55643845,0.043628588,0.039076187,14.15474796,38.78187561
228.3721771,38.81987,14.95282555,-73.31291962,38.83172989,0.005128815,16.56546974,0.043649189,0.039079234,14.15449429,38.7816658
228.3807526,38.81986237,14.95389748,-69.61885071,38.83173752,0.005120749,16.57519531,0.043672059,0.039083138,14.15421963,38.78143692
228.3897858,38.81985474,14.95495129,-64.14998627,38.83173752,0.005112896,16.58519554,0.043696381,0.039087702,14.15393639,38.78119278
228.3984375,38.81985092,14.95592976,-63.34863663,38.83173752,0.005105561,16.59476089,0.043720689,0.039092638,14.15366173,38.78095245
228.3918152,38.81984329,14.95585728,-56.88898468,38.83172989,0.005102983,16.59228325,0.043737721,0.039100997,14.15365314,38.78089905
228.3854065,38.81983185,14.95624542,-37.34081268,38.83171844,0.005099498,16.58764267,0.043755814,0.039110087,14.15372753,38.78058624
228.3732452,38.81982422,14.95569992,-16.71075821,38.831707,0.005100948,16.5786438,0.043761645,0.039117206,14.15390205,38.78057861
224.8893433,38.80950546,14.81516266,177.785965,38.81917953,0.001163044,19.06260109,0.076671727,0.052748255,13.96810055,38.75270462
228.3294525,38.81993484,14.93530273,-59.57203674,38.83137512,0.005278545,16.47136116,0.043466602,0.039087486,14.15717506,38.78345871
228.3265839,38.81993484,14.93635082,-86.83952332,38.83141327,0.005268387,16.47377586,0.043471642,0.039084908,14.15708542,38.78343582
228.3211212,38.81993484,14.93752384,-99.05542755,38.83145523,0.005256284,16.47537994,0.04347641,0.039081771,14.15700531,38.78344345
228.316452,38.81993103,14.93882847,-107.8985062,38.83150482,0.005243164,16.47792435,0.043482497,0.039078522,14.15690327,38.78343582
228.3150787,38.81992722,14.94030762,-111.5021667,38.83154678,0.005229417,16.48283195,0.043491267,0.039075401,14.15675163,38.78336716
228.3181915,38.8199234,14.94196987,-106.4859619,38.83158493,0.005215343,16.49072266,0.043503389,0.039072588,14.15653706,38.78322601
228.3249817,38.81991577,14.94370651,-94.6921463,38.83161545,0.005201674,16.50081825,0.043518133,0.039070319,14.1562767,38.78302383
228.3330841,38.81991196,14.94532585,-87.33396149,38.83163834,0.005189389,16.51124763,0.043533627,0.039068807,14.15601254,38.78281021
228.3399506,38.81990433,14.94667339,-86.79198456,38.83166122,0.005179039,16.5201683,0.043547966,0.03906811,14.15578175,38.78262711
228.3442688,38.81990051,14.94773865,-89.65578461,38.83167648,0.005170325,16.52688408,0.043560427,0.039068062,14.15559864,38.78249741
228.3466187,38.81989288,14.94864368,-88.70625305,38.83169174,0.005162345,16.53211403,0.043571841,0.039068416,14.15544701,38.78240204
228.3487091,38.81988907,14.94954109,-83.72045898,38.83171082,0.005154294,16.53725624,0.04358384,0.039069071,14.15529346,38.78230667
228.352066,38.81988144,14.95050907,-76.38742828,38.83172607,0.00514596,16.54338074,0.043597825,0.039070155,14.15511417,38.7821846
228.3572998,38.81987762,14.95153522,-73.85018158,38.83173752,0.005137601,16.55080223,0.043614414,0.039071929,14.15490341,38.78202438
228.3642273,38.81987,14.95257568,-72.05544281,38.83174515,0.005129523,16.55930138,0.043633644,0.039074607,14.15466404,38.78183365
228.3723145,38.81986618,14.95359612,-70.22716522,38.83174896,0.005121821,16.56851196,0.04365528,0.03907828,14.15440464,38.7816124
228.381012,38.81985855,14.95458603,-67.27134705,38.83175278,0.005114428,16.57811737,0.043678921,0.039082866,14.15413094,38.7813797
228.3898163,38.81985092,14.95553398,-64.8372345,38.83175278,0.005107332,16.5877533,0.043703746,0.039088119,14.15385342,38.78113937
228.3980408,38.81984711,14.95640182,-62.79176712,38.83174896,0.005100735,16.59682655,0.043728352,0.039093688,14.15358829,38.78091049
228.3954163,38.81983948,14.95652294,-54.12318039,38.83174133,0.00509754,16.59732246,0.04374738,0.039101508,14.15351295,38.78081512
228.3934937,38.81982803,14.95718765,-38.21393967,38.83172989,0.005092768,16.59631348,0.043768492,0.039110027,14.15350342,38.78044891
228.3870697,38.8198204,14.95717907,3.748305798,38.83171844,0.005091815,16.59155846,0.043777093,0.039115686,14.15359116,38.78032303
224.8893433,38.80950546,14.81516266,-43.73041916,38.81917953,0.001163044,19.06260109,0.076671727,0.052748255,13.96810055,38.75270462
224.8893433,38.80950546,14.81516266,19.46467018,38.81917953,0.001163044,19.06260109,0.076671727,0.052748255,13.96810055,38.75270462
228.3267365,38.81993866,14.93260002,-47.69947815,38.83130646,0.005301652,16.46003151,0.043448888,0.039092742,14.15749645,38.7836647
228.3223267,38.81993866,14.93410492,-86.76937103,38.83135986,0.005287155,16.46321487,0.043455254,0.03908873,14.15737534,38.783638
228.3160095,38.81993866,14.93553448,-104.5382614,38.83141327,0.005272689,16.4651947,0.043460432,0.039084662,14.15727997,38.78364182
228.3078003,38.81993866,14.93693256,-120.0261459,38.8314743,0.005257849,16.46614647,0.043464653,0.039080426,14.15720463,38.78367615
228.3015594,38.81993866,14.93839264,-144.6049805,38.83152771,0.005242918,16.4683876,0.043470327,0.039076377,14.15710449,38.78367996
228.3000488,38.81993484,14.94004917,-138.6941223,38.8315773,0.005227569,16.47381592,0.043479484,0.039072607,14.15693855,38.78360748
228.304184,38.81992722,14.94193077,-118.7521057,38.83161926,0.005211849,16.4829998,0.043492831,0.039069247,14.15669537,38.78343964
228.312851,38.81991959,14.94391251,-100.7188797,38.83164978,0.005196543,16.49493217,0.043509472,0.039066546,14.156394,38.78320313
228.323288,38.81991196,14.94576836,-92.91126251,38.83167648,0.005182826,16.50741577,0.043527249,0.039064776,14.15608406,38.78294373
228.3325195,38.81990433,14.94730949,-93.10625458,38.83169556,0.005171425,16.51827621,0.043543924,0.039064031,14.15581036,38.78271484
228.3388977,38.8198967,14.94851112,-91.94696808,38.83171082,0.005162067,16.52658844,0.043558538,0.039064128,14.15559196,38.78254318
228.3428497,38.81989288,14.94950104,-90.98632813,38.83172607,0.005153758,16.5330143,0.043571807,0.039064769,14.15541267,38.7824173
228.3461304,38.81988525,14.95044518,-83.1007309,38.83174133,0.0051456,16.53900909,0.043585397,0.039065804,14.15523911,38.78230286
228.3503876,38.81987762,14.9514246,-76.76903534,38.83175278,0.005137358,16.54571533,0.043600749,0.039067354,14.15504551,38.78216171
228.3562927,38.81987381,14.95243168,-72.28649139,38.83176422,0.005129311,16.5534935,0.043618519,0.039069671,14.15482426,38.78199005
228.3637085,38.81986618,14.95342064,-69.16666412,38.83176804,0.005121766,16.56213951,0.043638721,0.039072964,14.15458107,38.78178787
228.3719788,38.81986237,14.95435524,-68.16303253,38.83177185,0.005114803,16.57122803,0.043661118,0.039077342,14.15432167,38.78156662
228.3804932,38.81985474,14.95522594,-67.82644653,38.83176804,0.005108287,16.58045006,0.043685354,0.039082717,14.15405464,38.78133392
228.3888092,38.81984711,14.95603752,-65.83479309,38.83176422,0.005102107,16.58951378,0.043710642,0.039088789,14.15378761,38.78110504
228.3965454,38.81984329,14.95678329,-59.94769669,38.83175659,0.005096313,16.59805679,0.043735657,0.039095089,14.15353107,38.78088379
228.3981323,38.81983566,14.95710659,-44.65529633,38.83174896,0.005092473,16.60168839,0.043756939,0.039102416,14.15338612,38.78074265
228.3896942,38.81982803,14.95676517,-20.47080421,38.83174133,0.005091621,16.59741402,0.043772042,0.039111257,14.15341949,38.7807312
228.3782501,38.8198204,14.95622921,-17.53742409,38.83172989,0.005091589,16.59082222,0.043783899,0.039119843,14.15350723,38.78077698
224.8893433,38.80950546,14.81516266,46.89928436,38.81917953,0.001163044,19.06260109,0.076671727,0.052748255,13.96810055,38.75270462
224.8893433,38.80950546,14.81516266,-26.95845032,38.81917953,0.001163044,19.06260109,0.076671727,0.052748255,13.96810055,38.75270462
224.8893433,38.80950546,14.81516266,114.3490601,38.81917953,0.001163044,19.06260109,0.076671727,0.052748255,13.96810055,38.75270462
228.3291168,38.81994247,14.9298563,-32.20545197,38.83122253,0.005326449,16.45133018,0.043434165,0.039099172,14.1577692,38.78380203
228.323822,38.81994247,14.93149281,-75.69573212,38.83128357,0.005310668,16.45443344,0.043440413,0.039094564,14.15764523,38.78377533
228.3160706,38.81994247,14.93325138,-103.5658264,38.83135223,0.005293061,16.45672417,0.04344609,0.0390893,14.15753174,38.78378296
228.3052826,38.81994629,14.93496704,-123.9049072,38.83142471,0.005274882,16.45734978,0.043450102,0.039083704,14.15745068,38.78383255
228.2947693,38.81994629,14.93654823,-150.5953674,38.83149719,0.005257807,16.45770836,0.043453775,0.039078511,14.1573801,38.78388977
228.2874451,38.81994247,14.93812466,-181.7187195,38.83155823,0.005241565,16.45976448,0.043459155,0.039073851,14.15728092,38.78390503
228.2858276,38.81993866,14.93989086,-159.5558777,38.83160782,0.005225206,16.46551132,0.043468479,0.039069634,14.15710831,38.78382874
228.2906799,38.81993103,14.94191933,-126.4718018,38.83164978,0.005208349,16.47558022,0.043482602,0.039065871,14.15684605,38.78364563
228.3007202,38.8199234,14.94409752,-110.7271271,38.83168411,0.005191657,16.48892784,0.043500662,0.039062787,14.15651512,38.7833786
228.3130798,38.81991196,14.94617748,-100.9669724,38.83171082,0.005176464,16.5032177,0.043520406,0.039060712,14.15616512,38.78308105
228.3245239,38.81990433,14.94793606,-95.41395569,38.8317337,0.005163755,16.51603127,0.043539379,0.039059814,14.15584755,38.78281021
228.3331146,38.8198967,14.94931507,-93.55361176,38.83174515,0.005153437,16.52615738,0.043556325,0.039059944,14.1555891,38.78259659
228.3389435,38.81988907,14.9504261,-92.78937531,38.83176041,0.005144574,16.53402519,0.043571681,0.039060801,14.15537643,38.78243637
228.3435516,38.81988144,14.95142365,-87.07224274,38.83177185,0.005136266,16.54096222,0.043586947,0.039062213,14.15518093,38.78229523
228.3485413,38.81987381,14.95239639,-78.05957794,38.83178329,0.005128254,16.54810524,0.043603539,0.039064281,14.15497589,38.78213882
228.3548126,38.81987,14.95334435,-73.45669556,38.83179092,0.005120765,16.55592728,0.043622188,0.039067227,14.15475273,38.78195953
228.362381,38.81986237,14.9542408,-70.0313797,38.83179092,0.005114024,16.56439781,0.043642998,0.039071202,14.15451241,38.78175354
228.3656006,38.81985474,14.95473003,-68.85929108,38.83178711,0.005109363,16.56930351,0.043663923,0.039077535,14.15434265,38.78159332
228.3687439,38.81984711,14.95513058,-68.12054443,38.83177948,0.005105237,16.57415009,0.043686807,0.039085042,14.15416813,38.78142929
228.3714294,38.81984329,14.95545673,-64.3960495,38.83176804,0.005101418,16.57871628,0.043710865,0.039093349,14.15399361,38.78126907
228.3835907,38.81983566,14.95638561,-45.85159683,38.83176041,0.005095192,16.59047699,0.043738332,0.039099291,14.15366554,38.78100204
228.3899536,38.81983185,14.95694828,-32.67609406,38.83175278,0.005090628,16.5976162,0.043761931,0.039105956,14.15344238,38.78080368
228.3784027,38.81982422,14.95638466,-37.36171722,38.83174133,0.005090718,16.59095383,0.043777429,0.039116357,14.15352345,38.78081512
228.3659973,38.81980896,14.95643997,-54.10692215,38.83171844,0.005088378,16.58182716,0.043797847,0.039128888,14.15368462,38.78051758
228.3406219,38.8197937,14.95519543,-62.60736084,38.83169937,0.005089686,16.5659771,0.043817755,0.039145842,14.15393353,38.78062439
228.362854,38.81978607,14.95702839,-71.51365662,38.83169937,0.00507762,16.58739853,0.04386048,0.039152857,14.1533556,38.78017807
228.3636322,38.81978989,14.95626354,-60.97352982,38.831707,0.005078826,16.59235001,0.043864045,0.039153542,14.15316963,38.78059006
228.3320313,38.81994247,14.92758465,-1.524294853,38.83115005,0.005347191,16.44467354,0.04342242,0.039104704,14.15798378,38.78390121
228.3282318,38.81994247,14.92868423,-58.64253235,38.83119202,0.005336591,16.44657898,0.043426286,0.039101489,14.15790367,38.78388977
228.3206635,38.81994247,14.93053913,-94.6379776,38.8312645,0.00531834,16.44920731,0.043432202,0.039095886,14.15778065,38.78388596
228.3089447,38.81994629,14.93269348,-122.9278946,38.83135605,0.005296264,16.45075989,0.043437481,0.039088894,14.15766621,38.7839241
228.295639,38.8199501,14.93466759,-148.0838776,38.83144379,0.005275187,16.45092583,0.043441236,0.039082132,14.15758419,38.78399658
228.283493,38.8199501,14.93639565,-173.3570709,38.83152008,0.005256419,16.45090294,0.043444593,0.039076194,14.15751648,38.78406525
228.2754364,38.8199501,14.93802643,-201.5049438,38.83158493,0.005239493,16.45274353,0.043449711,0.039071161,14.15742111,38.78408432
228.2735596,38.81994629,14.93981647,-189.8251953,38.83163834,0.005222809,16.45843315,0.043458842,0.039066724,14.15725136,38.78401184
228.2784882,38.81993866,14.94190884,-135.4109497,38.8316803,0.00520533,16.46878624,0.043473106,0.039062701,14.15698433,38.78382492
228.2890472,38.81992722,14.94422722,-117.4305115,38.83171844,0.005187449,16.48293114,0.043491878,0.03905924,14.15663624,38.78354645
228.302536,38.81991196,14.94651699,-109.3278427,38.83174896,0.005170649,16.49858665,0.043513045,0.039056752,14.15625572,38.78322601
228.3157654,38.81990433,14.94851494,-102.4029617,38.83176804,0.00515628,16.51319504,0.04353404,0.039055519,14.15589905,38.78292084
228.3264465,38.81989288,14.9501133,-102.3310471,38.83178329,0.005144604,16.52521324,0.043553285,0.039055504,14.15559769,38.78266525
228.3342133,38.81988525,14.95137691,-97.51948547,38.83179855,0.005134919,16.53466415,0.043570783,0.039056458,14.15534973,38.78246689
228.3401489,38.81987762,14.9524374,-87.89817047,38.83181,0.005126415,16.54256058,0.043587711,0.039058212,14.15513134,38.78229904
228.3456879,38.81987,14.95337486,-79.64832306,38.83181763,0.005118808,16.54992485,0.043605343,0.039060861,14.15492153,38.7821312
228.3518677,38.81986237,14.95421219,-77.189888,38.83181763,0.005112194,16.55738831,0.043624502,0.039064553,14.15470505,38.7819519
228.3592529,38.81985855,14.95496559,-69.67613983,38.83181763,0.005106598,16.56531334,0.043645538,0.039069317,14.15447521,38.78174973
228.3517761,38.81985092,14.95462418,-67.16902924,38.83180237,0.005105943,16.56164169,0.043662626,0.039078984,14.15449142,38.78171921
228.3543854,38.81983948,14.95539474,-65.57207489,38.83178329,0.005101241,16.56386757,0.043690462,0.039089423,14.15439701,38.78127289
228.3456726,38.81982803,14.9548502,-53.15797424,38.83176422,0.005101301,16.55965042,0.043712389,0.039101943,14.15440464,38.78125
228.3687744,38.81982422,14.95637131,-26.97071838,38.83175659,0.005092949,16.57966042,0.04374579,0.039106414,14.15389156,38.78085327
228.3652496,38.81982422,14.95566845,-27.31031799,38.83174896,0.005093713,16.58063126,0.043759309,0.039113209,14.15378284,38.78106689
228.3591461,38.81981277,14.95601177,-62.8140564,38.83172989,0.005090821,16.57581902,0.043781288,0.039124414,14.15385532,38.78069687
228.3406067,38.81978989,14.95636082,-68.19937897,38.83169556,0.005087737,16.55970001,0.043807391,0.039141931,14.15419483,38.7800827
228.3269806,38.81977844,14.95596027,-38.86774063,38.83167648,0.005086362,16.55165482,0.043830574,0.039155975,14.15429306,38.77997208
228.3559265,38.81977844,14.9573698,-6.948698521,38.83168793,0.005076933,16.57926178,0.043861929,0.039156266,14.15357685,38.77985764
228.3636322,38.81978989,14.95626354,-2.221572638,38.831707,0.005078826,16.59235001,0.043864045,0.039153542,14.15316963,38.78059006
228.3317719,38.81993866,14.92608261,-39.02706528,38.83110809,0.005360384,16.43911552,0.043412618,0.039107829,14.1581459,38.78400803
228.327179,38.81994247,14.92729855,-78.85497284,38.83115768,0.005348614,16.44094658,0.043416467,0.03910413,14.15806389,38.7840004
228.3167114,38.81994629,14.92974091,-111.8222885,38.83125305,0.005324578,16.44402313,0.043423582,0.039096512,14.15790939,38.7840004
228.3028259,38.8199501,14.93231678,-145.4345245,38.83135986,0.005298338,16.44585037,0.043429647,0.039088026,14.15777397,38.78404236
228.2879791,38.81995392,14.93458176,-169.1472778,38.83146286,0.00527437,16.44617462,0.043433931,0.039080195,14.1576786,38.78411484
228.2750092,38.81995773,14.93643093,-191.9121552,38.83154678,0.005254356,16.44611549,0.043437451,0.039073739,14.15760803,38.78418732
228.266449,38.81995773,14.93805885,-213.761734,38.83161163,0.005237306,16.44766808,0.043442331,0.039068557,14.15751934,38.78421402
228.2639771,38.81995392,14.93979836,-213.2144623,38.83166504,0.00522082,16.45288467,0.043450903,0.039064083,14.15736294,38.78414917
228.2681427,38.81994247,14.94188404,-153.6184387,38.831707,0.005203064,16.46286392,0.043464631,0.03905987,14.15710545,38.78397751
228.2781372,38.81993103,14.94429302,-124.7751923,38.83174896,0.005184078,16.47708702,0.043483321,0.039055996,14.1567564,38.78370667
228.291748,38.81991577,14.94677448,-117.796608,38.83177948,0.005165496,16.49353027,0.043505188,0.039052937,14.15635872,38.7833786
228.3059998,38.81990433,14.9490242,-110.5183258,38.83180618,0.00514912,16.50959396,0.043527707,0.039051164,14.15596867,38.78304672
228.3184052,38.81988907,14.95086956,-112.5130005,38.83182526,0.005135713,16.52338791,0.043548968,0.039050795,14.15562725,38.78275681
228.3279572,38.81988144,14.95231247,-105.9965286,38.8318367,0.00512495,16.53441811,0.043568466,0.039051689,14.15534401,38.78252029
228.335144,38.81987381,14.95343781,-94.54828644,38.83184814,0.005116203,16.54321861,0.04358688,0.039053727,14.15510559,38.78232956
228.3408813,38.81986618,14.9543047,-91.02210999,38.83185196,0.005109206,16.55049324,0.043605246,0.039057024,14.15489674,38.7821579
228.3463745,38.81985855,14.95496655,-84.01887512,38.83184814,0.005103851,16.55705452,0.043624453,0.039061625,14.15469933,38.78199005
228.3477478,38.81985092,14.95516968,-70.19829559,38.83184052,0.005101186,16.55993462,0.043643378,0.03906865,14.15457821,38.78186417
228.3226624,38.81983948,14.9535141,-66.7787323,38.83181381,0.005106552,16.54243469,0.043654397,0.039083604,14.15489006,38.78204727
228.3210602,38.81982422,14.95448399,-57.31125259,38.83177948,0.005101945,16.53910255,0.043686908,0.039098315,14.15494061,38.78133392
228.3061066,38.81981277,14.95336914,-26.48307228,38.83175278,0.005104747,16.53001022,0.043709327,0.039114203,14.15504265,38.7813797
228.3490753,38.81981277,14.95603943,-21.10455132,38.83174896,0.00509221,16.56484222,0.043751389,0.039114911,14.15420628,38.78074265
228.3361206,38.81981659,14.95402908,-31.31412697,38.83174515,0.005098666,16.55996132,0.043753035,0.039120995,14.15420818,38.78140259
228.3377686,38.81980133,14.95550251,-60.43123245,38.83171844,0.005092019,16.55841446,0.043781906,0.039132241,14.15424824,38.78059006
228.313858,38.81977463,14.95598793,-41.77559662,38.83167267,0.005089376,16.53575706,0.043806762,0.039151747,14.15476799,38.77976608
228.3087006,38.81975555,14.9571619,-16.52608299,38.83164215,0.005082665,16.53023529,0.043840598,0.039167114,14.15486813,38.77899551
228.332901,38.81993866,14.92275715,-59.31978226,38.83101273,0.005389867,16.42785072,0.043392446,0.039115231,14.15848637,38.78421783
228.3259888,38.81994247,14.92552376,-93.89875793,38.83110809,0.005364122,16.43378448,0.043403551,0.039107449,14.15826797,38.78414154
228.3138428,38.81994629,14.92878723,-126.6884613,38.83123398,0.005332648,16.43873024,0.043413885,0.039097462,14.15804768,38.78411102
228.298645,38.81995392,14.93193245,-158.0180664,38.83136368,0.005301218,16.44178772,0.043422058,0.039087281,14.15786648,38.78413391
228.2831268,38.81995773,14.93455124,-182.8143158,38.83147812,0.005274045,16.44296837,0.04342784,0.039078403,14.1577425,38.78419495
228.2698669,38.81996536,14.93654537,-203.9745636,38.83156586,0.005252709,16.44324112,0.043432109,0.039071497,14.15766144,38.78425598
228.260849,38.81996536,14.93816185,-214.7572479,38.83163071,0.005235606,16.44452477,0.043436918,0.039066248,14.15757942,38.78428268
228.2573395,38.81996155,14.93982887,-203.4031982,38.83168411,0.005219372,16.44897461,0.043444734,0.039061762,14.15744114,38.78423691
228.2598724,38.8199501,14.94187641,-167.0407715,38.83172989,0.005201324,16.45803642,0.043457404,0.039057329,14.15720558,38.78409576
228.2681885,38.81993484,14.94434547,-140.7882843,38.83177567,0.005181146,16.47167778,0.043475285,0.039052933,14.15686893,38.78385162
228.2808075,38.81991959,14.94699478,-130.7965393,38.83181381,0.005160626,16.48826218,0.043497067,0.03904916,14.15646744,38.783535
228.295166,38.81990433,14.94948578,-122.4034805,38.83184433,0.00514204,16.50527191,0.043520402,0.039046664,14.15605545,38.7831955
228.3086548,38.81988907,14.95158005,-122.0485687,38.83186722,0.005126692,16.52052307,0.043543138,0.039045759,14.15568066,38.78287888
228.3196869,38.81987762,14.95320702,-110.3160934,38.83187866,0.005114707,16.53296661,0.043564249,0.039046444,14.15536594,38.78261185
228.3279724,38.81986618,14.95439625,-99.45470428,38.83188629,0.005105708,16.54254913,0.043583836,0.039048657,14.15511131,38.78239822
228.3278351,38.81985855,14.95479298,-95.28704834,38.83188629,0.005100949,16.54513359,0.043600403,0.039053988,14.15500355,38.78229904
228.3199005,38.81984711,14.95443821,-85.92530823,38.83187485,0.005100247,16.54117966,0.043614667,0.039062522,14.1550312,38.78230667
228.2982788,38.81983948,14.95296192,-72.34693146,38.83185196,0.005105061,16.52620316,0.043624897,0.039075896,14.15529251,38.78247833
228.2786407,38.81982422,14.95202446,-63.42045593,38.83181763,0.005108725,16.51037025,0.043643974,0.039092999,14.15559196,38.78229141
228.2771454,38.81980515,14.9528904,-23.61020088,38.83177185,0.005105186,16.50655937,0.043681022,0.039110433,14.15564442,38.78151321
228.2850647,38.81980133,14.9530344,-10.80313015,38.83174515,0.005103698,16.51435852,0.043715175,0.039123066,14.15537548,38.78127289
228.3293457,38.81980896,14.9549942,-44.02319717,38.83174896,0.005094455,16.55171967,0.043749169,0.039120443,14.15446377,38.7809906
228.3264465,38.81981277,14.95354843,-45.10095596,38.83174896,0.00509949,16.55364609,0.043750267,0.03912276,14.15433502,38.78153992
228.3433838,38.81979752,14.956357,-9.879178047,38.83172226,0.005088166,16.56194687,0.043785848,0.039130971,14.15419006,38.78034592
228.3044434,38.819767,14.95631695,42.25524521,38.83166122,0.005088262,16.52596092,0.04380941,0.039156258,14.15502167,38.7794342
228.3224792,38.81992722,14.91469288,-42.05051422,38.83078766,0.005455994,16.39474297,0.043351825,0.039136827,14.1594038,38.78479004
228.3245697,38.81993484,14.91783142,-77.0750885,38.83087921,0.005429985,16.4063549,0.043365523,0.039127819,14.15907192,38.7845993
228.3262787,38.81994247,14.92303944,-106.8730774,38.83103943,0.005386287,16.42478752,0.043387163,0.03911256,14.158535,38.78430557
228.3129425,38.8199501,14.92739201,-139.304184,38.83119965,0.005345292,16.43274879,0.043402288,0.039099604,14.15821648,38.78422165
228.2970734,38.81995773,14.93127632,-164.2717285,38.83135605,0.005307384,16.4379673,0.043413892,0.03908743,14.15796661,38.78420639
228.281311,38.81996536,14.93437195,-187.2577362,38.83148193,0.005276055,16.44068336,0.04342217,0.039077312,14.15779495,38.78423309
